problem,solution
"English: a crow touched children Other: tisi qusuke tisi fiyefi wiruxu
English: the people will slap the children Other: nehi hopifi nehi fiyefi cawexa
English: a dog hits crows Other: tisi kiceke tisi qusufi hihawa
English: birds disliked the child Other: tisi bedufi nehi fiyeke buhixu
English: a person slapped the cats Other: tisi hopike nehi simufi cawexu
English: the person slaps crows Other: ",nehi hopike tisi qusufi cawewa
"Other: niceqo guxu qezoro fisi yiqupe English: frogs slap the crow
Other: niceqo guxu qefoto guxu beqidu English: frogs liked a bird
Other: qezoro guxu nicara fisi yizixu English: a crow remembers the cats
Other: niqora fisi qeceqo fisi betiha English: the monkeys disliked the frog
Other: niruza guxu nizoro fisi rotoma English: people will want the crows
Other: qecara guxu niqora fisi rotiha English: ",a cat will dislike the monkeys
"English: frogs slap the crow Other: niceqo guxu qezoro fisi yiqupe
English: frogs liked a bird Other: niceqo guxu qefoto guxu beqidu
English: a crow remembers the cats Other: qezoro guxu nicara fisi yizixu
English: the monkeys disliked the frog Other: niqora fisi qeceqo fisi betiha
English: people will want the crows Other: niruza guxu nizoro fisi rotoma
English: a cat will dislike the monkeys Other: ",qecara guxu niqora fisi rotiha
"Other: tisire bupo tugaqo bupo tuguzu English: the frogs touch the cats
Other: topaxi bupo cogaqo coti coguzu English: the frog slapped a cat
Other: ximiva bupo tuguzu coti coxido English: the cats will hit a crow
Other: tomiva bupo colocu bupo tucafe English: the dog hit the birds
Other: xitugi bupo cocafe bupo tulocu English: the bird will like the dogs
Other: tomiva bupo colocu bupo cogaqo English: ",the dog hit the frog
"English: the frogs touch the cats Other: tisire bupo tugaqo bupo tuguzu
English: the frog slapped a cat Other: topaxi bupo cogaqo coti coguzu
English: the cats will hit a crow Other: ximiva bupo tuguzu coti coxido
English: the dog hit the birds Other: tomiva bupo colocu bupo tucafe
English: the bird will like the dogs Other: xitugi bupo cocafe bupo tulocu
English: the dog hit the frog Other: ",tomiva bupo colocu bupo cogaqo
"Other: huke cumaju rizowe huke feriju English: a frog remembered a monkey
Other: huke feriju nixewe hupa cumaju English: a monkey saw the frog
Other: huke seroju qudabo huke civako English: a dog dislikes children
Other: huke cumaju qudabo huke civako English: a frog dislikes children
Other: hupa seroju nixebo huke civako English: the dog sees children
Other: huke cumaju nixewe huke seroju English: ",a frog saw a dog
"English: a frog remembered a monkey Other: huke cumaju rizowe huke feriju
English: a monkey saw the frog Other: huke feriju nixewe hupa cumaju
English: a dog dislikes children Other: huke seroju qudabo huke civako
English: a frog dislikes children Other: huke cumaju qudabo huke civako
English: the dog sees children Other: hupa seroju nixebo huke civako
English: a frog saw a dog Other: ",huke cumaju nixewe huke seroju
"Other: kavoma sugi cegeha sugi cuqevo English: people praise a dolphin
Other: jobudu sugi cegeha sofe dopevo English: people will slap the dog
Other: yesima sofe gawovo sofe laxeha English: the frog remembers the cats
Other: cemudu sofe cuqeha sofe dopeha English: the dolphins will hit the dogs
Other: yesiqe sofe veguha sugi cuqevo English: the birds remembered a dolphin
Other: kavodu sugi dopevo sofe cegeha English: ",a dog will praise the people
"English: people praise a dolphin Other: kavoma sugi cegeha sugi cuqevo
English: people will slap the dog Other: jobudu sugi cegeha sofe dopevo
English: the frog remembers the cats Other: yesima sofe gawovo sofe laxeha
English: the dolphins will hit the dogs Other: cemudu sofe cuqeha sofe dopeha
English: the birds remembered a dolphin Other: yesiqe sofe veguha sugi cuqevo
English: a dog will praise the people Other: ",kavodu sugi dopevo sofe cegeha
"Other: fufixo wulo ditolo wulo havifa English: birds dislike a crow
Other: xajelo wulo fufilo wulo havida English: a monkey will dislike a bird
Other: batixo wulo ditoxo wulo havime English: cats disliked crows
Other: fufixo cuyi xajexo wulo lugada English: the birds will want monkeys
Other: fufixo wulo xajelo wulo dirime English: birds saw a monkey
Other: ditoxo wulo xajexo cuyi havifa English: ",crows dislike the monkeys
"English: birds dislike a crow Other: fufixo wulo ditolo wulo havifa
English: a monkey will dislike a bird Other: xajelo wulo fufilo wulo havida
English: cats disliked crows Other: batixo wulo ditoxo wulo havime
English: the birds will want monkeys Other: fufixo cuyi xajexo wulo lugada
English: birds saw a monkey Other: fufixo wulo xajelo wulo dirime
English: crows dislike the monkeys Other: ",ditoxo wulo xajexo cuyi havifa
"Other: xito feqeco sedeho bapa lesopa English: children wanted the dog
Other: xito letovu samodo bapa lesopa English: a cat will dislike the dog
Other: bapa letovu semodo xito lemuga English: the cat disliked a crow
Other: xito fehihu wahati xito lesopa English: frogs see a dog
Other: xito fehihu wadeho bapa lexipe English: frogs want the person
Other: bapa letovu semodo xito fehihu English: ",the cat disliked frogs
"English: children wanted the dog Other: xito feqeco sedeho bapa lesopa
English: a cat will dislike the dog Other: xito letovu samodo bapa lesopa
English: the cat disliked a crow Other: bapa letovu semodo xito lemuga
English: frogs see a dog Other: xito fehihu wahati xito lesopa
English: frogs want the person Other: xito fehihu wadeho bapa lexipe
English: the cat disliked frogs Other: ",bapa letovu semodo xito fehihu
"Other: pego cenume banivo gose pewame English: children wanted the cats
Other: gose pewame yajavo pego savume English: the cats disliked dogs
Other: gose sucoga xovoce gose xikime English: the bird sees the dolphins
Other: pego pewame banice pego sucome English: cats want birds
Other: gose tecame yekuvo gose xikiga English: the people liked the dolphin
Other: pego savuga banivo gose pewaga English: ",a dog wanted the cat
"English: children wanted the cats Other: pego cenume banivo gose pewame
English: the cats disliked dogs Other: gose pewame yajavo pego savume
English: the bird sees the dolphins Other: gose sucoga xovoce gose xikime
English: cats want birds Other: pego pewame banice pego sucome
English: the people liked the dolphin Other: gose tecame yekuvo gose xikiga
English: a dog wanted the cat Other: ",pego savuga banivo gose pewaga
"Other: lafazo bozime nile fitovo nile English: the cat hit the children
Other: lafazo fitovo cuti nicevo cuti English: children hit dogs
Other: cuxipe fitome cuti gumome cuti English: a child slaps a monkey
Other: qomupe tihivo cuti nicevo nile English: dolphins like the dogs
Other: ruquji bozime nile gumovo cuti English: the cat will see monkeys
Other: lafazo fitovo cuti fitome cuti English: ",children hit a child
"English: the cat hit the children Other: lafazo bozime nile fitovo nile
English: children hit dogs Other: lafazo fitovo cuti nicevo cuti
English: a child slaps a monkey Other: cuxipe fitome cuti gumome cuti
English: dolphins like the dogs Other: qomupe tihivo cuti nicevo nile
English: the cat will see monkeys Other: ruquji bozime nile gumovo cuti
English: children hit a child Other: ",lafazo fitovo cuti fitome cuti
"Other: todivu hebo kolubo vomivu xewu English: a dolphin praises the dog
Other: qohivu xewu hitibo tepozo xewu English: the frog likes the crows
Other: rasezo xewu kolubu tepozo hebo English: the children will praise crows
Other: rasezo hebo kolubo vomivu xewu English: children praise the dog
Other: voxivu hebo nevibo qohivu hebo English: a monkey slaps a frog
Other: qohizo hebo hitibu rasevu hebo English: ",frogs will like a child
"English: a dolphin praises the dog Other: todivu hebo kolubo vomivu xewu
English: the frog likes the crows Other: qohivu xewu hitibo tepozo xewu
English: the children will praise crows Other: rasezo xewu kolubu tepozo hebo
English: children praise the dog Other: rasezo hebo kolubo vomivu xewu
English: a monkey slaps a frog Other: voxivu hebo nevibo qohivu hebo
English: frogs will like a child Other: ",qohizo hebo hitibu rasevu hebo
"Other: nokedo difo nozoco difo podigi English: the dolphin slapped the frog
Other: nozoco lamo weyilu difo tohaco English: a frog praises the crows
Other: nofami difo wekedo lamo gowito English: the person will see dolphins
Other: nokedo lamo noyilu lamo tojaqo English: a dolphin likes a crow
Other: nokedo difo weyilu lamo powito English: the dolphin saw crows
Other: noyilu difo nofami lamo tojaqo English: ",the crow likes a person
"English: the dolphin slapped the frog Other: nokedo difo nozoco difo podigi
English: a frog praises the crows Other: nozoco lamo weyilu difo tohaco
English: the person will see dolphins Other: nofami difo wekedo lamo gowito
English: a dolphin likes a crow Other: nokedo lamo noyilu lamo tojaqo
English: the dolphin saw crows Other: nokedo difo weyilu lamo powito
English: the crow likes a person Other: ",noyilu difo nofami lamo tojaqo
"Other: qiya zilida mixora qiya yusebe English: the frogs will remember the dolphin
Other: voku tawida zezoti qiya zilibe English: the dolphins liked a crow
Other: voku yusebe kimura qiya tawida English: the crow will want frogs
Other: voku leyebe zezoti qiya tawibe English: the crows liked children
Other: qiya zevebe momura qiya tawibe English: the crows will slap the monkeys
Other: qiya zevebe mixora qiya tawibe English: ",the crows will remember the monkeys
"English: the frogs will remember the dolphin Other: qiya zilida mixora qiya yusebe
English: the dolphins liked a crow Other: voku tawida zezoti qiya zilibe
English: the crow will want frogs Other: voku yusebe kimura qiya tawida
English: the crows liked children Other: voku leyebe zezoti qiya tawibe
English: the crows will slap the monkeys Other: qiya zevebe momura qiya tawibe
English: the crows will remember the monkeys Other: ",qiya zevebe mixora qiya tawibe
"Other: baze kegesa miteha baze mabucu English: a frog slapped monkeys
Other: neva xinasa miteli baze nobosa English: the bird will slap a crow
Other: neva kunacu miteli baze mabucu English: the people will slap monkeys
Other: neva mabucu niruli neva xinacu English: the monkeys will praise the birds
Other: baze kunacu juceli baze mabucu English: people will remember monkeys
Other: neva nobosa miteli baze mabucu English: ",the crow will slap monkeys
"English: a frog slapped monkeys Other: baze kegesa miteha baze mabucu
English: the bird will slap a crow Other: neva xinasa miteli baze nobosa
English: the people will slap monkeys Other: neva kunacu miteli baze mabucu
English: the monkeys will praise the birds Other: neva mabucu niruli neva xinacu
English: people will remember monkeys Other: baze kunacu juceli baze mabucu
English: the crow will slap monkeys Other: ",neva nobosa miteli baze mabucu
"Other: dafo kogulo museja dafo beyese English: the frog disliked the birds
Other: moge gibalo buyono moge sayase English: a cat will remember dogs
Other: moge bepase musefa moge yowose English: children dislike monkeys
Other: moge kogulo bapaja moge yowose English: a frog liked monkeys
Other: dafo yowose qavofa dafo sayase English: the monkeys want the dogs
Other: moge beyese museno moge yowose English: ",birds will dislike monkeys
"English: the frog disliked the birds Other: dafo kogulo museja dafo beyese
English: a cat will remember dogs Other: moge gibalo buyono moge sayase
English: children dislike monkeys Other: moge bepase musefa moge yowose
English: a frog liked monkeys Other: moge kogulo bapaja moge yowose
English: the monkeys want the dogs Other: dafo yowose qavofa dafo sayase
English: birds will dislike monkeys Other: ",moge beyese museno moge yowose
"Other: mefili roro doxudo guloqu roro English: dolphins will slap a monkey
Other: seguli yobo sifudo huwequ yobo English: the cats will dislike the frog
Other: seguli roro zidaji guloqu roro English: cats remember a monkey
Other: coluqu roro tujoji huwequ roro English: a child likes a frog
Other: seguli roro doxuji coluqu yobo English: cats slap the child
Other: seguqu yobo doxuji guloli roro English: ",the cat slaps monkeys
"English: dolphins will slap a monkey Other: mefili roro doxudo guloqu roro
English: the cats will dislike the frog Other: seguli yobo sifudo huwequ yobo
English: cats remember a monkey Other: seguli roro zidaji guloqu roro
English: a child likes a frog Other: coluqu roro tujoji huwequ roro
English: cats slap the child Other: seguli roro doxuji coluqu yobo
English: the cat slaps monkeys Other: ",seguqu yobo doxuji guloli roro
"Other: yukiso nugofo kova zinefo nowi English: people dislike the cats
Other: puveso mutufo nowi zinefo nowi English: the frogs want the cats
Other: yukira sodima kova mutufo kova English: a child disliked frogs
Other: puveso lefima nowi mutuma nowi English: the dog wants the frog
Other: gozoso lefifo kova nugoma kova English: dogs slap a person
Other: gozora sodifo nowi zinema nowi English: ",the children slapped the cat
"English: people dislike the cats Other: yukiso nugofo kova zinefo nowi
English: the frogs want the cats Other: puveso mutufo nowi zinefo nowi
English: a child disliked frogs Other: yukira sodima kova mutufo kova
English: the dog wants the frog Other: puveso lefima nowi mutuma nowi
English: dogs slap a person Other: gozoso lefifo kova nugoma kova
English: the children slapped the cat Other: ",gozora sodifo nowi zinema nowi
"Other: baxola yovi dezeku fota gewaje English: dolphins hit the crow
Other: baxoku fota gajula fota nuwije English: the dolphin slapped the dogs
Other: gigoku yovi banola yovi zunoyo English: a child will remember people
Other: baxola yovi gigoku yovi zunoyo English: dolphins will remember a child
Other: gigoku fota banola yovi zunoje English: the child remembered people
Other: banoku fota gigoku yovi nuwije English: ",the person slapped a child
