problem,solution
Other: nagi xoxule nagi losale zasutu English: the birds will praise the cats\nOther: resa xoxupa nagi najopa cepiqu English: a bird touched the dolphin\nOther: nagi biwapa resa xoxupa zasutu English: the dog will praise a bird\nOther: resa biwale resa xoxule vihotu English: dogs will dislike birds\nOther: resa xoxule nagi najopa vihotu English: birds will dislike the dolphin\nOther: nagi xoxule nagi losapa cepitu English: ,the birds will touch the cat
English: the birds will praise the cats Other: nagi xoxule nagi losale zasutu\nEnglish: a bird touched the dolphin Other: resa xoxupa nagi najopa cepiqu\nEnglish: the dog will praise a bird Other: nagi biwapa resa xoxupa zasutu\nEnglish: dogs will dislike birds Other: resa biwale resa xoxule vihotu\nEnglish: birds will dislike the dolphin Other: resa xoxule nagi najopa vihotu\nEnglish: the birds will touch the cat Other: ,nagi xoxule nagi losapa cepitu
Other: yeyona puxo mamamo vubuju puxo English: frogs praise a crow\nOther: karona matu covedo puhina matu English: the dolphins wanted the monkeys\nOther: yeyona puxo suledo gumiju matu English: frogs remembered the bird\nOther: vubuju puxo mamado gumiju matu English: a crow praised the bird\nOther: vubuju matu luviga yeyoju puxo English: the crow will hit a frog\nOther: vubuju matu mamamo yeyoju matu English: ,the crow praises the frog
English: frogs praise a crow Other: yeyona puxo mamamo vubuju puxo\nEnglish: the dolphins wanted the monkeys Other: karona matu covedo puhina matu\nEnglish: frogs remembered the bird Other: yeyona puxo suledo gumiju matu\nEnglish: a crow praised the bird Other: vubuju puxo mamado gumiju matu\nEnglish: the crow will hit a frog Other: vubuju matu luviga yeyoju puxo\nEnglish: the crow praises the frog Other: ,vubuju matu mamamo yeyoju matu
Other: face caqoye nuwu doqebi qoleje English: crows remember the dolphin\nOther: nuwu calele nuwu doqoye musuve English: the cats will like the crow\nOther: face doqoye face cafidi qosuve English: a crow likes people\nOther: nuwu cafidi face donena qoleje English: the people remember a child\nOther: face doqoye nuwu calagu mahotu English: a crow slapped the dogs\nOther: nuwu donena nuwu cafidi mahotu English: ,the child slapped the people
English: crows remember the dolphin Other: face caqoye nuwu doqebi qoleje\nEnglish: the cats will like the crow Other: nuwu calele nuwu doqoye musuve\nEnglish: a crow likes people Other: face doqoye face cafidi qosuve\nEnglish: the people remember a child Other: nuwu cafidi face donena qoleje\nEnglish: a crow slapped the dogs Other: face doqoye nuwu calagu mahotu\nEnglish: the child slapped the people Other: ,nuwu donena nuwu cafidi mahotu
Other: fuyuma voku jodoma wufu jujako English: a cat slaps the crow\nOther: yuzifa voku fuyuma voku bofezi English: people will remember a cat\nOther: wibima wufu fuyufa wufu jujaqo English: the frog slapped the cats\nOther: wibifa wufu jodoma wufu duquzi English: the frogs will like the crow\nOther: fefifa voku febima voku dibiqo English: dolphins praised a child\nOther: wibima voku yuzifa voku dibizi English: ,a frog will praise people
English: a cat slaps the crow Other: fuyuma voku jodoma wufu jujako\nEnglish: people will remember a cat Other: yuzifa voku fuyuma voku bofezi\nEnglish: the frog slapped the cats Other: wibima wufu fuyufa wufu jujaqo\nEnglish: the frogs will like the crow Other: wibifa wufu jodoma wufu duquzi\nEnglish: dolphins praised a child Other: fefifa voku febima voku dibiqo\nEnglish: a frog will praise people Other: ,wibima voku yuzifa voku dibizi
Other: sogemo bate hogaru bate nuqebu English: the dolphin sees the cats\nOther: hogamo coki kiceru coki nuqecu English: a cat will see children\nOther: sogemo bate kiceru coki nuqecu English: the dolphin will see children\nOther: hogamo coki rubomo coki jedacu English: a cat will dislike a person\nOther: hogaru coki fadimo coki zutacu English: cats will like a bird\nOther: kicemo coki rubomo coki nuqecu English: ,a child will see a person
English: the dolphin sees the cats Other: sogemo bate hogaru bate nuqebu\nEnglish: a cat will see children Other: hogamo coki kiceru coki nuqecu\nEnglish: the dolphin will see children Other: sogemo bate kiceru coki nuqecu\nEnglish: a cat will dislike a person Other: hogamo coki rubomo coki jedacu\nEnglish: cats will like a bird Other: hogaru coki fadimo coki zutacu\nEnglish: a child will see a person Other: ,kicemo coki rubomo coki nuqecu
Other: jodo tutaru jodo kasaru zomomu English: a dog liked a crow\nOther: jodo gohexi felo kasaru sotumu English: birds touched the crow\nOther: jodo tutaru jodo bexoru soturi English: a dog will touch a child\nOther: jodo kasaxi felo pasiru zomori English: crows will like the cat\nOther: felo pasixi felo gohexi kezuri English: the cats will hit the birds\nOther: jodo kasaru jodo tutaxi kezumu English: ,a crow hit dogs
English: a dog liked a crow Other: jodo tutaru jodo kasaru zomomu\nEnglish: birds touched the crow Other: jodo gohexi felo kasaru sotumu\nEnglish: a dog will touch a child Other: jodo tutaru jodo bexoru soturi\nEnglish: crows will like the cat Other: jodo kasaxi felo pasiru zomori\nEnglish: the cats will hit the birds Other: felo pasixi felo gohexi kezuri\nEnglish: a crow hit dogs Other: ,jodo kasaru jodo tutaxi kezumu
Other: hoxe jofeke cuso cefuke bokude English: the monkey praised a dog\nOther: hoxe lamike hoxe cefuke dufuzu English: the child touches the dog\nOther: cuso mudoke cuso lamike gupede English: a crow wanted a child\nOther: cuso mudota cuso raseta vevama English: crows will slap cats\nOther: hoxe lamike hoxe mudota zowema English: the child will remember the crows\nOther: hoxe cefuke cuso cefuke bokude English: ,the dog praised a dog
English: the monkey praised a dog Other: hoxe jofeke cuso cefuke bokude\nEnglish: the child touches the dog Other: hoxe lamike hoxe cefuke dufuzu\nEnglish: a crow wanted a child Other: cuso mudoke cuso lamike gupede\nEnglish: crows will slap cats Other: cuso mudota cuso raseta vevama\nEnglish: the child will remember the crows Other: hoxe lamike hoxe mudota zowema\nEnglish: the dog praised a dog Other: ,hoxe cefuke cuso cefuke bokude
Other: bugu zosiho nuboka fafa jexere English: the monkey will dislike people\nOther: fafa yotuho zodika bugu hugere English: a cat will slap the dogs\nOther: fafa rujire yekoka fafa yotuho English: dolphins will want a cat\nOther: bugu rujire nuboqi fafa diqaho English: the dolphins disliked a frog\nOther: fafa jexeho zodiqi fafa hugeho English: a person slapped a dog\nOther: fafa jexeho zodiqi bugu rujire English: ,a person slapped the dolphins
English: the monkey will dislike people Other: bugu zosiho nuboka fafa jexere\nEnglish: a cat will slap the dogs Other: fafa yotuho zodika bugu hugere\nEnglish: dolphins will want a cat Other: fafa rujire yekoka fafa yotuho\nEnglish: the dolphins disliked a frog Other: bugu rujire nuboqi fafa diqaho\nEnglish: a person slapped a dog Other: fafa jexeho zodiqi fafa hugeho\nEnglish: a person slapped the dolphins Other: ,fafa jexeho zodiqi bugu rujire
Other: ruxesu gowi wizofi godine vazo English: dolphins will slap the monkey\nOther: juqene vazo wizonu cavane gowi English: the dog slaps a frog\nOther: ruxene gowi gominu juqene vazo English: a dolphin likes the dog\nOther: qarusu gowi mecuba cavane vazo English: cats praised the frog\nOther: qarusu gowi gomiba ruxene vazo English: cats liked the dolphin\nOther: qarusu gowi gomifi cavane vazo English: ,cats will like the frog
English: dolphins will slap the monkey Other: ruxesu gowi wizofi godine vazo\nEnglish: the dog slaps a frog Other: juqene vazo wizonu cavane gowi\nEnglish: a dolphin likes the dog Other: ruxene gowi gominu juqene vazo\nEnglish: cats praised the frog Other: qarusu gowi mecuba cavane vazo\nEnglish: cats liked the dolphin Other: qarusu gowi gomiba ruxene vazo\nEnglish: cats will like the frog Other: ,qarusu gowi gomifi cavane vazo
Other: xujise wijo pakisa kacese wijo English: frogs will touch cats\nOther: xujise mata yuwosa kaceno mata English: the frogs will like the cat\nOther: xujino wijo japiza kacese wijo English: a frog sees cats\nOther: tabeno wijo zefosa xujise wijo English: a child will remember frogs\nOther: xujino mata liwiza tabeno wijo English: the frog dislikes a child\nOther: xujino wijo yuwosa tabeno mata English: ,a frog will like the child
English: frogs will touch cats Other: xujise wijo pakisa kacese wijo\nEnglish: the frogs will like the cat Other: xujise mata yuwosa kaceno mata\nEnglish: a frog sees cats Other: xujino wijo japiza kacese wijo\nEnglish: a child will remember frogs Other: tabeno wijo zefosa xujise wijo\nEnglish: the frog dislikes a child Other: xujino mata liwiza tabeno wijo\nEnglish: a frog will like the child Other: ,xujino wijo yuwosa tabeno mata
Other: wehado vodu birabo dasiya keja English: a bird remembered the dolphins\nOther: leriya keja birabo wehado vodu English: the dogs remembered a bird\nOther: leriya vodu fodibo caquya keja English: dogs hit the crows\nOther: lerido vodu birazu caquya keja English: a dog will remember the crows\nOther: caquya vodu hokaqe wehaya keja English: crows dislike the birds\nOther: caquya vodu birazu wehaya vodu English: ,crows will remember birds
English: a bird remembered the dolphins Other: wehado vodu birabo dasiya keja\nEnglish: the dogs remembered a bird Other: leriya keja birabo wehado vodu\nEnglish: dogs hit the crows Other: leriya vodu fodibo caquya keja\nEnglish: a dog will remember the crows Other: lerido vodu birazu caquya keja\nEnglish: crows dislike the birds Other: caquya vodu hokaqe wehaya keja\nEnglish: crows will remember birds Other: ,caquya vodu birazu wehaya vodu
Other: fana yalivo cenote davi potavo English: crows touched the children\nOther: davi pivajo cenote davi nepuvo English: the cat touched the dolphins\nOther: fana potajo mopite davi gesavo English: a child praised the people\nOther: fana bejuvo jixute fana nepujo English: dogs wanted a dolphin\nOther: fana gesavo cenote fana pivavo English: people touched cats\nOther: fana potavo cenote davi pivavo English: ,children touched the cats
English: crows touched the children Other: fana yalivo cenote davi potavo\nEnglish: the cat touched the dolphins Other: davi pivajo cenote davi nepuvo\nEnglish: a child praised the people Other: fana potajo mopite davi gesavo\nEnglish: dogs wanted a dolphin Other: fana bejuvo jixute fana nepujo\nEnglish: people touched cats Other: fana gesavo cenote fana pivavo\nEnglish: children touched the cats Other: ,fana potavo cenote davi pivavo
Other: xawagu bapaza zuve vovoza naki English: a frog hits the bird\nOther: renogu tihuza zuve yegidi naki English: a crow likes the dolphins\nOther: fuqagu vovodi naki wusidi naki English: the birds dislike the monkeys\nOther: kevice wusidi naki javuza naki English: the monkeys slapped the child\nOther: renogi wusidi zuve bapaza zuve English: monkeys will like a frog\nOther: renogi bapadi naki javudi naki English: ,the frogs will like the children
English: a frog hits the bird Other: xawagu bapaza zuve vovoza naki\nEnglish: a crow likes the dolphins Other: renogu tihuza zuve yegidi naki\nEnglish: the birds dislike the monkeys Other: fuqagu vovodi naki wusidi naki\nEnglish: the monkeys slapped the child Other: kevice wusidi naki javuza naki\nEnglish: monkeys will like a frog Other: renogi wusidi zuve bapaza zuve\nEnglish: the frogs will like the children Other: ,renogi bapadi naki javudi naki
Other: zeqo sohidu jaqe socojo xibeyi English: a person touched the monkey\nOther: jaqe mawada jaqe sobake xisuku English: the dolphins hit the frog\nOther: zeqo sobake zeqo mawada zijoyo English: a frog praises dolphins\nOther: jaqe mabake jaqe masava xibeyi English: the frogs touched the crows\nOther: zeqo sosava jaqe maketu zirogu English: a crow likes the dogs\nOther: zeqo socojo zeqo masava zirogu English: ,a monkey likes crows
English: a person touched the monkey Other: zeqo sohidu jaqe socojo xibeyi\nEnglish: the dolphins hit the frog Other: jaqe mawada jaqe sobake xisuku\nEnglish: a frog praises dolphins Other: zeqo sobake zeqo mawada zijoyo\nEnglish: the frogs touched the crows Other: jaqe mabake jaqe masava xibeyi\nEnglish: a crow likes the dogs Other: zeqo sosava jaqe maketu zirogu\nEnglish: a monkey likes crows Other: ,zeqo socojo zeqo masava zirogu
Other: gaco lusuxi xuxuko moqo wujepi English: a bird dislikes the monkeys\nOther: moqo xaroxi yugiqa gaco wujepi English: the dog will hit monkeys\nOther: gaco hedixi zacubo moqo fopexi English: a frog touched the person\nOther: gaco dumuxi xuxuko gaco hedipi English: a crow dislikes frogs\nOther: gaco lusuxi xuxubo moqo fopepi English: a bird disliked the people\nOther: gaco hedixi xuxuko moqo dumuxi English: ,a frog dislikes the crow
English: a bird dislikes the monkeys Other: gaco lusuxi xuxuko moqo wujepi\nEnglish: the dog will hit monkeys Other: moqo xaroxi yugiqa gaco wujepi\nEnglish: a frog touched the person Other: gaco hedixi zacubo moqo fopexi\nEnglish: a crow dislikes frogs Other: gaco dumuxi xuxuko gaco hedipi\nEnglish: a bird disliked the people Other: gaco lusuxi xuxubo moqo fopepi\nEnglish: a frog dislikes the crow Other: ,gaco hedixi xuxuko moqo dumuxi
Other: zige lovilu tuke lagoti yagona English: cats want the child\nOther: zige lagoti zige wimolu yadoju English: a child will dislike monkeys\nOther: tuke xumati zige lagolu yagona English: the bird wants children\nOther: zige wimolu zige votati zasena English: monkeys like a person\nOther: zige wimoti tuke xumalu gejena English: a monkey remembers the birds\nOther: zige lagolu zige votalu gejena English: ,children remember people
English: cats want the child Other: zige lovilu tuke lagoti yagona\nEnglish: a child will dislike monkeys Other: zige lagoti zige wimolu yadoju\nEnglish: the bird wants children Other: tuke xumati zige lagolu yagona\nEnglish: monkeys like a person Other: zige wimolu zige votati zasena\nEnglish: a monkey remembers the birds Other: zige wimoti tuke xumalu gejena\nEnglish: children remember people Other: ,zige lagolu zige votalu gejena
